ra,dec,pmra,epmra,pmdec,epmdec,plx,eplx,mz,ez,my,ey,mj,ej,mh,eh,mk,ek,probability,cluster
256.832823774066,-35.2781826410216,0.881014168262482,0.0832785815000534,-3.34691166877747,0.0586047768592834,1.0902704000473,0.0587073713541031,NA,0.0201441125029075,19.7677001953125,0.0171047724714529,14.5342998504639,0.0160555028799393,14.0144996643066,0.0201441125029075,13.8060998916626,0.0167686477475921,1.0,ASCC_88
257.037677896516,-35.408338711889,1.01238000392914,0.0632600486278534,-3.32144904136658,0.0404847301542759,1.13914024829865,0.0431021191179752,19.996000289917,0.0194963669961198,18.8134994506836,0.0167007366289426,13.891300201416,0.0156095065664892,13.4770002365112,0.0194963669961198,13.2986001968384,0.015164507894558,1.0,ASCC_88
257.258025256321,-35.5814843659693,0.770761787891388,0.0271464809775352,-3.2631049156189,0.0181540008634329,1.06758868694305,0.0208546202629805,16.573299407959,NA,15.6878004074097,NA,10.8351883869171,0.0226423274913063,10.6837803173065,NA,10.5894875984192,0.021131729413516,1.0,ASCC_88
257.258025256321,-35.5814843659693,0.771491348743439,0.0269813798367977,-3.26299738883972,0.0180429201573133,1.06749415397644,0.02081298828125,16.573299407959,NA,15.6878004074097,NA,10.8351883869171,0.0226423274913063,10.6837803173065,NA,10.5894875984192,0.021131729413516,1.0,ASCC_88
257.248527338038,-35.5251030212694,1.07516539096832,0.0336427837610245,-3.28886294364929,0.0215031001716852,1.14139723777771,0.0257879234850407,19.7238998413086,0.0188894816844668,18.9015998840332,0.0158425795957321,12.9518995285034,0.015053686670505,12.6321001052856,0.0188894816844668,12.5058002471924,0.015018636500732,1.0,ASCC_88
257.303654316963,-35.5391439743881,1.15120625495911,0.0858333930373192,-3.44700407981873,0.0529776103794575,1.03361809253693,0.0605912655591965,19.619499206543,0.0197779928546517,18.6016006469727,0.0166052712252594,14.3940000534058,0.0160862862430012,13.8830003738403,0.0197779928546517,13.7166004180908,0.0162350908784504,1.0,ASCC_88
257.262638627037,-35.4747060740593,0.709275543689728,0.0345982871949673,-3.33543729782104,0.0228616166859865,1.16331434249878,0.0274041891098022,NA,NA,19.25830078125,NA,11.1039252967834,0.0227024887326464,10.8838747215271,NA,10.7870495529175,0.0231317531120585,1.0,ASCC_88
256.832828156933,-35.2736130045887,0.797012388706207,0.0327201932668686,-3.39417672157288,0.0228086058050394,1.04919481277466,0.0241257771849632,19.496000289917,0.0184232213987376,18.4552993774414,0.0153722771606534,12.8632001876831,0.0150630220638505,12.5635004043579,0.0184232213987376,12.4074377846437,0.0179741447528814,1.0,ASCC_88
256.946385170211,-35.2888164338443,1.0260534286499,0.0499605722725391,-3.25611233711243,0.0325847528874874,1.09155035018921,0.0365750156342983,NA,0.0182752986125641,19.1007995605469,0.0165027438572138,13.6618003845215,0.0150302592117857,13.2667999267578,0.0182752986125641,13.1015996932983,0.0149800095872883,1.0,ASCC_88
256.967424827125,-35.2000467831119,0.768657326698303,0.0259266383945942,-3.32710146903992,0.0168731790035963,1.15185737609863,0.0191587712615728,NA,0.0185165469435132,19.3458995819092,0.0152897062946426,12.2852868630107,0.0227930817965265,11.9768463500447,0.0185165469435132,11.907478643075,0.0231226323051262,1.0,ASCC_88
257.195460642003,-35.2296065742201,0.921134114265442,0.0357566550374031,-3.22006583213806,0.022851413115859,1.11180758476257,0.026937672868371,NA,0.0184012134820876,NA,0.0154476971144743,13.0959997177124,0.0150839652745135,12.7849998474121,0.0184012134820876,12.6365003585815,0.0150494181952047,1.0,ASCC_88
257.521798338542,-35.2106536659662,0.967227041721344,0.02582529745996,-3.25335311889648,0.0160966329276562,1.12092351913452,0.0206065513193607,18.8377990722656,0.0201418805767659,17.5771999359131,0.016579670418986,11.8930456547747,0.0304362531567681,11.554971152571,0.0201418805767659,11.3607303199768,0.0321542236412293,1.0,ASCC_88
258.282377981139,-35.3375174732894,1.1162281036377,0.0325843580067158,-3.52423548698425,0.0222105048596859,1.13122010231018,0.0236361064016819,NA,0.018489458005914,NA,0.0153479483124773,12.5049718800663,0.0201014806235991,12.1995660588138,0.018489458005914,12.010828810747,0.0211601394740981,1.0,ASCC_88
256.011844441086,-34.5179696531615,1.00194835662842,0.0581598989665508,-3.30525779724121,0.0389463976025581,1.0573765039444,0.0453847981989384,18.1996002197266,0.0194188801767732,17.2808990478516,0.0164883461532232,14.1593999862671,0.0166110886617469,13.746000289917,0.0194188801767732,13.6091994886595,0.0159786545515497,1.0,ASCC_88
257.960666457751,-35.0840423711352,1.07064783573151,0.0474378578364849,-3.21891617774963,0.0314892269670963,1.06125211715698,0.0341843329370022,19.8689002990723,0.0183463560323675,19.0226001739502,0.0156032347368429,13.4230003356934,0.0150544006918586,13.0256004333496,0.0183463560323675,12.7937219371963,0.0180541717160442,1.0,ASCC_88
258.075187141945,-35.0532578061383,1.03028428554535,0.06961989402771,-3.30924558639526,0.0490640252828598,1.04413902759552,0.0491746477782726,NA,0.0195298869063108,NA,0.0164390804591992,14.0952997207642,0.0161782886289461,13.6512002944946,0.0195298869063108,13.4993000030518,0.0160595282265118,1.0,ASCC_88
257.683154886096,-34.7563404489454,0.99253249168396,0.0551118589937687,-3.60191464424133,0.0383037813007832,1.03124058246613,0.041176576167345,NA,0.0188067008555254,NA,0.0162730781040096,13.8865995407104,0.0155492003898454,13.4703998565674,0.0188067008555254,13.3390998840332,0.0153796237906761,1.0,ASCC_88
258.228512180207,-34.8220452527602,1.06389605998993,0.0363717712461948,-3.27375197410583,0.0258455704897642,1.07698750495911,0.0342487059533596,NA,0.018689826817767,NA,0.0156104032171093,13.0571002960205,0.0150850859835355,12.7407999038696,0.018689826817767,12.6021003723145,0.0150564118201415,1.0,ASCC_88
258.26426956806,-34.562820692697,0.891789436340332,0.0221450533717871,-3.2680184841156,0.0155386095866561,1.14175570011139,0.0194405317306519,NA,0.0192007442015903,19.4428997039795,0.0157443863487044,12.1752995790695,0.0231771648832416,11.8862985158611,0.0192007442015903,11.7896994998581,0.0220140510895183,1.0,ASCC_88
259.027768337295,-35.0461283589691,0.965759336948395,0.0525528341531754,-3.40362048149109,0.0357373505830765,1.08348834514618,0.0399163328111172,NA,0.0209403978233969,NA,0.0193051508318526,13.5099000930786,0.0152500915509904,13.0650997161865,0.0209403978233969,12.9070997238159,0.0150206198301479,1.0,ASCC_88
258.376393941328,-34.5548926032641,0.899073600769043,0.0350007899105549,-3.0661461353302,0.0235575400292873,1.11323153972626,0.0294981934130192,20.207799911499,NA,19.2005996704102,NA,10.4172191781998,0.0247033400654193,10.282765288353,NA,10.1724937839508,0.0231436816891518,1.0,ASCC_88
255.204531416108,-36.7662603361865,0.772572934627533,0.0248718000948429,-3.2895336151123,0.01576860062778,1.12403845787048,0.0190513003617525,999,999,999,999,12.2449099588394,0.0247954030253341,11.9378501653671,999,11.8646596240997,0.0261440629612619,1.0,ASCC_88
255.939142576567,-36.0606938399649,0.761541426181793,0.0236217994242907,-3.2636923789978,0.0166363995522261,1.13780570030212,0.0204984005540609,999,999,999,999,10.0759389371872,0.0277127775413308,10.0319647264481,999,9.9482143611908,0.0231635058291186,1.0,ASCC_88
256.526953133249,-36.6408493576216,0.940973222255707,0.0436315983533859,-3.56887412071228,0.0307713001966476,1.12378895282745,0.0340816006064415,999,999,999,999,13.8076020689011,0.0230816592606844,13.2768701982498,999,13.1660520763397,0.033142691322462,1.0,ASCC_88
256.91727577183,-36.4644378435229,0.98640501499176,0.0204344000667334,-3.31948804855347,0.0145653001964092,1.13625776767731,0.0182384997606277,999,999,999,999,12.067841173172,0.0338943946152171,11.7483351802826,999,11.5910658607483,0.0291989717497008,1.0,ASCC_88
256.656307870157,-35.9777655852707,0.909421443939209,0.0698755979537964,-3.45896029472351,0.0397045984864235,1.08442211151123,0.0482787005603313,999,999,999,999,14.0126481370926,0.0502849765237041,13.554879527092,999,13.4354481296539,0.0903429833837963,1.0,ASCC_88
256.692549992052,-35.9678901410719,0.92984014749527,0.0480799004435539,-3.32250928878784,0.0299920998513699,1.07361781597137,0.0363600999116898,999,999,999,999,13.5867489376068,0.0217725971881553,13.1403145694733,999,12.9812736549377,0.0251275947648569,1.0,ASCC_88
256.061484921414,-35.7083912826377,0.764859318733215,0.0210823994129896,-3.12967848777771,0.0138430995866656,1.14361560344696,0.016253000125289,999,999,999,999,11.6992120513916,0.0226423274913063,11.4992204284668,999,11.3599124679565,0.021131729413516,1.0,ASCC_88
256.348954341424,-35.7155572969306,0.801409602165222,0.0317960008978844,-3.36707282066345,0.0201297998428345,1.07594704627991,0.0252441000193357,999,999,999,999,12.642026594162,0.0332098645320329,12.3622445392609,999,12.1711017875671,0.0391952811410241,1.0,ASCC_88
256.73344668865,-35.8154569670142,0.920882701873779,0.017578799277544,-3.24525761604309,0.0124298995360732,1.15103018283844,0.0157699007540941,999,999,999,999,11.2336464166641,0.0268245229208669,11.0300096273422,999,10.9079958438873,0.0271556630965519,1.0,ASCC_88
256.733463123404,-35.8150087693207,0.817686259746552,0.0422804988920689,-3.38681674003601,0.0297031998634338,1.15308678150177,0.0377318002283573,999,999,999,999,11.2336464166641,0.0268245229208669,11.0300096273422,999,10.9079958438873,0.0271556630965519,1.0,ASCC_88
256.487075294933,-35.6009590083149,0.786973059177399,0.0226755999028683,-3.19625759124756,0.0139094004407525,1.07676899433136,0.017866300418973,999,999,999,999,11.8770255613327,0.0277127775413308,11.6673096895218,999,11.5318764019012,0.0231635058291186,1.0,ASCC_88
