"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"96",243.140075311868,-54.2322799856693,-2.06406879425049,0.0931678861379623,-2.85493016242981,0.0786981135606766,16.2520999908447,0.0336935415151015,15.4049997329712,0.0194091448125622,14.5791997909546,0.0164820434946192,14.2093000411987,0.0336935415151015,14.0866003036499,0.0170807388655916,0.98,"NGC6067"
"97",243.539870311228,-54.0483914254285,-2.06400656700134,0.0610333159565926,-2.64851140975952,0.0507419891655445,NA,0.0182734917108055,NA,0.0162208530562154,13.8605003356934,0.0156832142430859,13.6170997619629,0.0182734917108055,13.600700378418,0.0160281186469174,1,"NGC6067"
"98",243.378832179548,-54.1090415710616,-2.06004452705383,0.0792106240987778,-2.69164633750916,0.0574323199689388,18.7134990692139,0.0192768719817179,18.1823997497559,0.0162307092317249,14.1571998596191,0.0165904368707826,13.9021997451782,0.0192768719817179,13.8514003753662,0.0170116290005947,1,"NGC6067"
"99",243.398737710805,-54.2737454362425,-2.05895352363586,0.091730572283268,-2.36482071876526,0.0620148740708828,999,999,999,999,14.3615234041214,0.0751696072141922,14.1070053815842,999,13.9061983966827,0.0714368275550589,1,"NGC6067"
"100",243.232165549356,-54.2711059182981,-2.05846691131592,0.0917625725269318,-2.47451639175415,0.0822499096393585,NA,0.0304442560588923,NA,0.0215285951569385,14.6513996124268,0.0179211131500449,14.2644996643066,0.0304442560588923,14.1721000671387,0.0174648981125622,1,"NGC6067"
"101",243.323364732007,-54.2478574917247,-2.0583553314209,0.0663019791245461,-2.50307583808899,0.0487207248806953,18.8246994018555,0.0185304002055698,18.3659000396729,0.015286802839123,13.3945999145508,0.0164579031494282,13.2603998184204,0.0185304002055698,13.2353000640869,0.0150155160322692,1,"NGC6067"
"103",243.249656364774,-54.3021851700565,-2.05318450927734,0.0828265026211739,-2.56124138832092,0.0715145021677017,19.592399597168,NA,18.922700881958,NA,11.9921997598953,0.0338675376339529,11.6186150360107,NA,11.9208001494656,0.0191152832419677,1,"NGC6067"
"104",243.460436514542,-54.208405920009,-2.05303025245667,0.0855645686388016,-2.74525380134583,0.0639848113059998,999,999,999,999,10.588860625267,0.0330390693601582,10.54103495121,999,10.5215863170624,0.0341918137422413,1,"NGC6067"
"105",243.371326573643,-54.2631866112612,-2.05064916610718,0.0444711707532406,-2.66356682777405,0.0366643071174622,999,999,999,999,12.5751706638336,0.0247954030253341,12.5248851680756,999,12.5176456489563,0.0261440629612619,1,"NGC6067"
"106",243.298217969602,-54.2549962124825,-2.05051589012146,0.077688604593277,-2.54946613311768,0.063277430832386,999,999,999,999,12.0154441671371,0.0237982142814298,11.8121396112442,999,11.7463441448212,0.0261386692100933,1,"NGC6067"
"107",243.435654905056,-54.154631197119,-2.04990363121033,0.0776739493012428,-2.5144624710083,0.0605747997760773,19.1882991790771,0.0190928829901864,18.4552993774414,0.0162474796483625,14.0943002700806,0.0165884160289763,13.8408002853394,0.0190928829901864,13.8079996109009,0.0168134442921421,1,"NGC6067"
"108",243.484997567458,-54.0601591416245,-2.04888558387756,0.0498784631490707,-2.63998293876648,0.0402275621891022,18.5272006988525,0.0186125087524826,18.1406002044678,0.0153017526510836,12.9041996002197,0.0153523791169199,12.7768001556396,0.0186125087524826,12.7792997360229,0.0150374362578515,1,"NGC6067"
